,text,class
7142,"These were awesome for introducing flavors to baby...or for foods we didn't want to feed them due to choking risk. Awesome for ice when teething, too!",X_test
7143,Price cheaper than website. Great shipping. Taste great. Didn't work for me one bit though. On third day...nothing no cleanse..don't feel any different....nothing.,X_test
7144,This is great for the baby and we bought 2 sets and is plenty big enough,X_test
7145,Be aware! The price of this item has skyrocketed. I cancelled my automatic shipment because of the extreme price increase.,X_test
7146,"We found this coffee to be excellent in flavor and freshness. I had doubts that the shape would work in my Keureg, but it was fine and it was packaged with a stay fresh plastic container. I'd buy it again and the Fog Chaser blend was perfect. Great product and great price.",X_test
7147,"Easy to make.  I added chicken and red bell pepper the first time I tried this product.  I expected it to be spicier and a bit nuttier and the garlic flavor was not very noticable.  But it was a decent product.  I had some leftover for lunch the next day and for some reason, the flavor seemed to have diminished, so I recommend that you don't have leftovers.",X_test
7148,I love this sippy for my 10 month old. The straw inside is removable so it can also be used like a traditional sippy where he has to tilt his head back to drink from it. We have fewer drips from this cup than we did with the first stage munchkin sippy.,X_test
7149,"I am an avid iced-tea drinker and usually brew my own, but I liked the idea of having this tea available for easy out-the-door use.  I chose this brand because of favorable reviews but obviously flavor preference is very individualized.  I did not like the flavor of this tea, it tastes unlike any green tea I've ever had.  I am at a loss for words to describe the flavor, except that in a strange way it reminds me of some coffees I've tasted.  Since I don't like coffee, this is a BAD thing!  I don't remember ever tasting a tea that I couldn't drink but I think this may be the one.  I opened three bottles thinking that perhaps I had just gotten a bad bottle, but the flavor was consistantly BAD.  I debated between giving one or two stars, and decided to be generous based on consistency and convenience.  Perhaps if you like strange coffee-like flavor in your green tea this is the one for you.",X_test
7150,Pretty impressed.<br /><br />Don't mind those that have complained about bitterness or purity...blah ...blah...blah. Chances are they are not using a good technique. Or maybe they just hate it....? Or they are matcha snobs.<br /><br />Anyways... I just wanted to try out matcha and I bought this. I have never had it before and was looking for something that would give me an extra boost in the evenings. Well....it does that...So well in fact I have found that I cannot drink my matcha pass 6:00 or I will be up til 1am.<br /><br />Here is my recipe for a delightful 32 oz energy drink:<br />1. In to a pyrex cup put 1 tsp matcha (...or maybe a little bit more....) and 1 tsp of your favorite drink mix (I use a Peach Mango mix that is sugar free)<br />2. Warm up some water ...1 cup hot water (DO NOT BOIL!!!! The key to non bitter match is hot water. But not scolding hot water.)<br />3. Pour hot water over your matcha and drink mix.<br />4. WHHHHHHHHHHHHHHHISK or stir. I have a hand held whisk that is easy to use but whatev.<br />5. Add ice and water the rest of the way.<br />6. ENERGY!<br /><br />PS. I hated Matcha lattes they tasted like milky grass. But the drink above is fabulous.,X_test
7151,"I like soda crackers and bought this one based on the amazon reviews.<br /><br />I was so disappointed about this crackers, and any regular grocery store brand soda cracker is better than it. Taste like dried break, and not crispy at all.<br /><br />I had my friends try them, and none of them willing to take more than one bite.<br /><br />Hate to waste more than 20 bucks on it.",X_test
7152,i will never forget to bring this with me.. . . . . . . . . . . .,X_test
